schedule,time_ms,family,label,left_condition_right_minus_left,right_condition_right_minus_left,contrastive_right_minus_left,fixed_turn_bias_left,fixed_turn_bias_right,recommended_turn_bias_left,recommended_turn_bias_right
pulse_25ms,325.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,325.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,325.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,325.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,325.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,325.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,325.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,350.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,350.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,350.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,350.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,350.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,350.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,375.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,375.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,375.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,375.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,375.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,375.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,400.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,400.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,400.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,400.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,400.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,400.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,425.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,425.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,425.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,425.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,425.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,425.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,450.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,450.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,450.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,450.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,450.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,450.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,475.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,475.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,475.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,475.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,475.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,475.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,500.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,500.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,500.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,500.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,500.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,500.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,relay_voltage,LC19,0.0001932779947892982,-7.2479248046875e-05,-0.0002657572428361732,0.0,0.0,0.0,0.0
pulse_25ms,525.0,relay_voltage,LC31a,-3.221299913036546e-05,0.0001364315257319504,0.00016864452486231585,0.0,0.0,0.0,0.0
pulse_25ms,525.0,relay_voltage,LC31b,-0.00034790039062215783,0.0004638671874985789,0.0008117675781207367,0.0,0.0,0.0,0.0
pulse_25ms,525.0,relay_voltage,LCe04,-9.663899739820181e-05,0.0002536773681640625,0.0003503163655622643,0.0,0.0,0.0,0.0
pulse_25ms,525.0,relay_voltage,LCe06,0.00011596679687642109,-3.865559896354398e-05,-0.00015462239583996507,0.0,0.0,0.0,0.0
pulse_25ms,525.0,relay_voltage,LT82a,0.0002899169921875,-0.0002899169921875,-0.000579833984375,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNae002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNb01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNb09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNg97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNp06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNp09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNp103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNp18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNp35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNp43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNp69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNp71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNpe016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNpe031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNpe040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,descending_rate,DNpe056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,fixed_motor,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulse_25ms,525.0,recommended_descending,turn_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
